VentaID,ClienteID,ProductoID,Cantidad,FechaVenta,Region,ProductoID,NombreProducto,Categoria,PrecioUnitario,ClienteID,NombreCliente,Email,Telefono,Direccion,CategoriasID,NombreCategoria,Venta Total,TransaccionID
907,1060,502,6,17/3/2026,Oeste,502,Producto 2,Electrónica,1317.19,1060,Cliente 60,cliente60@example.com,555-6932,Calle 60 #33,3,Electronica,7903.14,807
908,1063,526,8,18/3/2026,Oeste,526,Producto 26,Electrónica,800.27,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,6402.16,808
909,1097,529,3,19/3/2026,Norte,529,Producto 29,Electrónica,112.85,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,3,Electronica,338.55,809
910,1053,528,7,20/3/2026,Oeste,528,Producto 28,Electrónica,148.14,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,3,Electronica,1036.98,810
911,1001,509,3,21/3/2026,Sur,509,Producto 9,Juguetería,560.93,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,2,Jugueteria,1682.79,811
912,1002,517,6,22/3/2026,Norte,517,Producto 17,Hogar,255.04,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,1,Hogar,1530.24,812
913,1008,524,4,23/3/2026,Sur,524,Producto 24,Hogar,1477.99,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,1,Hogar,5911.96,813
914,1063,523,8,24/3/2026,Este,523,Producto 23,Periféricos,784.96,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,4,Perifericos,6279.68,814
915,1015,508,1,25/3/2026,Norte,508,Producto 8,Periféricos,1118.84,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,4,Perifericos,1118.84,815
916,1072,521,5,26/3/2026,Norte,521,Producto 21,Electrónica,392.57,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,3,Electronica,1962.85,816
917,1096,515,7,27/3/2026,Este,515,Producto 15,Hogar,1858.17,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,1,Hogar,13007.19,817
918,1007,515,2,28/3/2026,Oeste,515,Producto 15,Hogar,1858.17,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,1,Hogar,3716.34,818
919,1045,526,2,29/3/2026,Norte,526,Producto 26,Electrónica,800.27,1045,Cliente 45,cliente45@example.com,555-7128,Calle 45 #818,3,Electronica,1600.54,819
920,1029,516,3,30/3/2026,Este,516,Producto 16,Juguetería,281.38,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,844.14,820
921,1059,517,5,31/3/2026,Oeste,517,Producto 17,Hogar,255.04,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,1,Hogar,1275.2,821
922,1091,506,8,1/4/2026,Sur,506,Producto 6,Hogar,941.46,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,1,Hogar,7531.68,822
923,1081,512,9,2/4/2026,Sur,512,Producto 12,Hogar,553.49,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,1,Hogar,4981.41,823
924,1071,512,8,3/4/2026,Sur,512,Producto 12,Hogar,553.49,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,1,Hogar,4427.92,824
925,1032,519,8,4/4/2026,Norte,519,Producto 19,Periféricos,1387.56,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,4,Perifericos,11100.48,825
926,1077,522,2,5/4/2026,Norte,522,Producto 22,Electrónica,782.85,1077,Cliente 77,cliente77@example.com,555-1090,Calle 77 #378,3,Electronica,1565.7,826
927,1063,529,3,6/4/2026,Norte,529,Producto 29,Electrónica,112.85,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,338.55,827
928,1068,503,1,7/4/2026,Norte,503,Producto 3,Juguetería,1037.4,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,2,Jugueteria,1037.4,828
929,1005,518,6,8/4/2026,Norte,518,Producto 18,Periféricos,889.12,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,4,Perifericos,5334.72,829
930,1049,524,7,9/4/2026,Este,524,Producto 24,Hogar,1477.99,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,1,Hogar,10345.93,830
931,1030,503,3,10/4/2026,Sur,503,Producto 3,Juguetería,1037.4,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,2,Jugueteria,3112.2,831
932,1049,523,3,11/4/2026,Oeste,523,Producto 23,Periféricos,784.96,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,4,Perifericos,2354.88,832
933,1040,514,9,12/4/2026,Sur,514,Producto 14,Hogar,36.84,1040,Cliente 40,cliente40@example.com,555-3712,Calle 40 #972,1,Hogar,331.56,833
934,1033,505,7,13/4/2026,Este,505,Producto 5,Juguetería,867.83,1033,Cliente 33,cliente33@example.com,555-6174,Calle 33 #605,2,Jugueteria,6074.81,834
935,1030,530,9,14/4/2026,Sur,530,Producto 30,Electrónica,582.82,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,3,Electronica,5245.38,835
936,1050,522,3,15/4/2026,Oeste,522,Producto 22,Electrónica,782.85,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,3,Electronica,2348.55,836
937,1083,509,5,16/4/2026,Este,509,Producto 9,Juguetería,560.93,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,2,Jugueteria,2804.65,837
938,1073,513,5,17/4/2026,Oeste,513,Producto 13,Hogar,1030.34,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,1,Hogar,5151.7,838
939,1020,522,4,18/4/2026,Oeste,522,Producto 22,Electrónica,782.85,1020,Cliente 20,cliente20@example.com,555-9698,Calle 20 #983,3,Electronica,3131.4,839
940,1018,515,6,19/4/2026,Norte,515,Producto 15,Hogar,1858.17,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,1,Hogar,11149.02,840
941,1025,503,3,20/4/2026,Oeste,503,Producto 3,Juguetería,1037.4,1025,Cliente 25,cliente25@example.com,555-9078,Calle 25 #948,2,Jugueteria,3112.2,841
942,1039,501,2,21/4/2026,Norte,501,Producto 1,Juguetería,1945.7,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,2,Jugueteria,3891.4,842
943,1025,523,3,22/4/2026,Oeste,523,Producto 23,Periféricos,784.96,1025,Cliente 25,cliente25@example.com,555-9078,Calle 25 #948,4,Perifericos,2354.88,843
944,1018,523,5,23/4/2026,Este,523,Producto 23,Periféricos,784.96,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,4,Perifericos,3924.8,844
945,1058,525,3,24/4/2026,Norte,525,Producto 25,Hogar,1974.19,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,1,Hogar,5922.57,845
946,1001,517,1,25/4/2026,Oeste,517,Producto 17,Hogar,255.04,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,1,Hogar,255.04,846
947,1006,522,7,26/4/2026,Oeste,522,Producto 22,Electrónica,782.85,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,3,Electronica,5479.95,847
948,1023,507,2,27/4/2026,Oeste,507,Producto 7,Juguetería,209.15,1023,Cliente 23,cliente23@example.com,555-5530,Calle 23 #125,2,Jugueteria,418.3,848
949,1029,527,6,28/4/2026,Norte,527,Producto 27,Juguetería,1041.34,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,6248.04,849
950,1027,527,8,29/4/2026,Este,527,Producto 27,Juguetería,1041.34,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,2,Jugueteria,8330.72,850
951,1011,502,1,30/4/2026,Sur,502,Producto 2,Electrónica,1317.19,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,3,Electronica,1317.19,851
952,1037,520,8,1/5/2026,Este,520,Producto 20,Electrónica,1713.66,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,3,Electronica,13709.28,852
953,1098,525,8,2/5/2026,Este,525,Producto 25,Hogar,1974.19,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,1,Hogar,15793.52,853
954,1075,502,9,3/5/2026,Este,502,Producto 2,Electrónica,1317.19,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,3,Electronica,11854.71,854
955,1014,509,2,4/5/2026,Sur,509,Producto 9,Juguetería,560.93,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,2,Jugueteria,1121.86,855
956,1086,521,1,5/5/2026,Sur,521,Producto 21,Electrónica,392.57,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,3,Electronica,392.57,856
957,1027,528,4,6/5/2026,Sur,528,Producto 28,Electrónica,148.14,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,3,Electronica,592.56,857
958,1012,523,1,7/5/2026,Norte,523,Producto 23,Periféricos,784.96,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,4,Perifericos,784.96,858
959,1035,501,5,8/5/2026,Oeste,501,Producto 1,Juguetería,1945.7,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,2,Jugueteria,9728.5,859
960,1066,527,2,9/5/2026,Este,527,Producto 27,Juguetería,1041.34,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,2,Jugueteria,2082.68,860
961,1100,527,7,10/5/2026,Oeste,527,Producto 27,Juguetería,1041.34,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,2,Jugueteria,7289.38,861
962,1065,518,9,11/5/2026,Este,518,Producto 18,Periféricos,889.12,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,4,Perifericos,8002.08,862
963,1095,516,4,12/5/2026,Este,516,Producto 16,Juguetería,281.38,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,2,Jugueteria,1125.52,863
964,1019,519,5,13/5/2026,Oeste,519,Producto 19,Periféricos,1387.56,1019,Cliente 19,cliente19@example.com,555-3214,Calle 19 #290,4,Perifericos,6937.8,864
965,1010,517,2,14/5/2026,Norte,517,Producto 17,Hogar,255.04,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,1,Hogar,510.08,865
966,1039,530,3,15/5/2026,Oeste,530,Producto 30,Electrónica,582.82,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,3,Electronica,1748.46,866
967,1079,508,2,16/5/2026,Oeste,508,Producto 8,Periféricos,1118.84,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,4,Perifericos,2237.68,867
968,1031,524,5,17/5/2026,Sur,524,Producto 24,Hogar,1477.99,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,1,Hogar,7389.95,868
969,1095,512,2,18/5/2026,Norte,512,Producto 12,Hogar,553.49,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,1,Hogar,1106.98,869
970,1046,514,2,19/5/2026,Norte,514,Producto 14,Hogar,36.84,1046,Cliente 46,cliente46@example.com,555-1374,Calle 46 #459,1,Hogar,73.68,870
971,1050,528,8,20/5/2026,Oeste,528,Producto 28,Electrónica,148.14,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,3,Electronica,1185.12,871
972,1042,505,8,21/5/2026,Norte,505,Producto 5,Juguetería,867.83,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,2,Jugueteria,6942.64,872
973,1049,518,5,22/5/2026,Sur,518,Producto 18,Periféricos,889.12,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,4,Perifericos,4445.6,873
974,1073,527,4,23/5/2026,Norte,527,Producto 27,Juguetería,1041.34,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,2,Jugueteria,4165.36,874
975,1039,517,2,24/5/2026,Sur,517,Producto 17,Hogar,255.04,1039,Cliente 39,cliente39@example.com,555-6551,Calle 39 #403,1,Hogar,510.08,875
976,1042,522,3,25/5/2026,Este,522,Producto 22,Electrónica,782.85,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,3,Electronica,2348.55,876
977,1058,503,4,26/5/2026,Sur,503,Producto 3,Juguetería,1037.4,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,2,Jugueteria,4149.6,877
978,1085,530,8,27/5/2026,Sur,530,Producto 30,Electrónica,582.82,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,3,Electronica,4662.56,878
979,1035,510,8,28/5/2026,Oeste,510,Producto 10,Juguetería,446.9,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,2,Jugueteria,3575.2,879
980,1004,502,4,29/5/2026,Norte,502,Producto 2,Electrónica,1317.19,1004,Cliente 4,cliente4@example.com,555-4559,Calle 4 #318,3,Electronica,5268.76,880
981,1027,526,7,30/5/2026,Este,526,Producto 26,Electrónica,800.27,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,3,Electronica,5601.89,881
982,1093,517,7,31/5/2026,Norte,517,Producto 17,Hogar,255.04,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,1,Hogar,1785.28,882
983,1091,503,2,1/6/2026,Oeste,503,Producto 3,Juguetería,1037.4,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,2,Jugueteria,2074.8,883
984,1073,508,8,2/6/2026,Sur,508,Producto 8,Periféricos,1118.84,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,4,Perifericos,8950.72,884
985,1041,527,2,3/6/2026,Sur,527,Producto 27,Juguetería,1041.34,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,2082.68,885
986,1081,518,3,4/6/2026,Sur,518,Producto 18,Periféricos,889.12,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,4,Perifericos,2667.36,886
987,1088,528,8,5/6/2026,Oeste,528,Producto 28,Electrónica,148.14,1088,Cliente 88,cliente88@example.com,555-1515,Calle 88 #820,3,Electronica,1185.12,887
988,1093,530,8,6/6/2026,Norte,530,Producto 30,Electrónica,582.82,1093,Cliente 93,cliente93@example.com,555-8416,Calle 93 #550,3,Electronica,4662.56,888
989,1062,529,9,7/6/2026,Norte,529,Producto 29,Electrónica,112.85,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,3,Electronica,1015.65,889
990,1030,525,8,8/6/2026,Norte,525,Producto 25,Hogar,1974.19,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,1,Hogar,15793.52,890
991,1018,527,3,9/6/2026,Este,527,Producto 27,Juguetería,1041.34,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,2,Jugueteria,3124.02,891
992,1078,516,8,10/6/2026,Oeste,516,Producto 16,Juguetería,281.38,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,2,Jugueteria,2251.04,892
993,1043,525,8,11/6/2026,Sur,525,Producto 25,Hogar,1974.19,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,1,Hogar,15793.52,893
994,1078,529,8,12/6/2026,Norte,529,Producto 29,Electrónica,112.85,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,3,Electronica,902.8,894
995,1056,517,5,13/6/2026,Este,517,Producto 17,Hogar,255.04,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,1,Hogar,1275.2,895
996,1002,523,1,14/6/2026,Oeste,523,Producto 23,Periféricos,784.96,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,4,Perifericos,784.96,896
997,1030,505,3,15/6/2026,Oeste,505,Producto 5,Juguetería,867.83,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,2,Jugueteria,2603.49,897
998,1003,513,4,16/6/2026,Este,513,Producto 13,Hogar,1030.34,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,1,Hogar,4121.36,898
999,1083,502,9,17/6/2026,Norte,502,Producto 2,Electrónica,1317.19,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,3,Electronica,11854.71,899
1000,1049,503,5,18/6/2026,Norte,503,Producto 3,Juguetería,1037.4,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,2,Jugueteria,5187,900
1001,1057,517,3,19/6/2026,Oeste,517,Producto 17,Hogar,255.04,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,1,Hogar,765.12,901
1002,1074,520,1,20/6/2026,Este,520,Producto 20,Electrónica,1713.66,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,3,Electronica,1713.66,902
1003,1100,521,9,21/6/2026,Norte,521,Producto 21,Electrónica,392.57,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,3,Electronica,3533.13,903
1004,1032,516,5,22/6/2026,Este,516,Producto 16,Juguetería,281.38,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,2,Jugueteria,1406.9,904
1005,1082,502,7,23/6/2026,Oeste,502,Producto 2,Electrónica,1317.19,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,3,Electronica,9220.33,905
1006,1011,502,4,24/6/2026,Norte,502,Producto 2,Electrónica,1317.19,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,3,Electronica,5268.76,906
1007,1032,506,8,25/6/2026,Este,506,Producto 6,Hogar,941.46,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,1,Hogar,7531.68,907
1008,1092,507,1,26/6/2026,Sur,507,Producto 7,Juguetería,209.15,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,2,Jugueteria,209.15,908
1009,1067,501,3,27/6/2026,Sur,501,Producto 1,Juguetería,1945.7,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,2,Jugueteria,5837.1,909
1010,1041,530,7,28/6/2026,Norte,530,Producto 30,Electrónica,582.82,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,3,Electronica,4079.74,910
1011,1016,513,4,29/6/2026,Oeste,513,Producto 13,Hogar,1030.34,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,1,Hogar,4121.36,911
1012,1091,509,7,30/6/2026,Este,509,Producto 9,Juguetería,560.93,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,2,Jugueteria,3926.51,912
1013,1056,526,4,1/7/2026,Este,526,Producto 26,Electrónica,800.27,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,3,Electronica,3201.08,913
1014,1028,529,5,2/7/2026,Sur,529,Producto 29,Electrónica,112.85,1028,Cliente 28,cliente28@example.com,555-5676,Calle 28 #21,3,Electronica,564.25,914
1015,1033,506,2,3/7/2026,Oeste,506,Producto 6,Hogar,941.46,1033,Cliente 33,cliente33@example.com,555-6174,Calle 33 #605,1,Hogar,1882.92,915
1016,1024,522,7,4/7/2026,Oeste,522,Producto 22,Electrónica,782.85,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,3,Electronica,5479.95,916
1017,1057,523,4,5/7/2026,Oeste,523,Producto 23,Periféricos,784.96,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,4,Perifericos,3139.84,917
1018,1091,525,5,6/7/2026,Oeste,525,Producto 25,Hogar,1974.19,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,1,Hogar,9870.95,918
1019,1012,530,6,7/7/2026,Sur,530,Producto 30,Electrónica,582.82,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,3496.92,919
1020,1067,509,7,8/7/2026,Norte,509,Producto 9,Juguetería,560.93,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,2,Jugueteria,3926.51,920
1021,1016,513,4,9/7/2026,Oeste,513,Producto 13,Hogar,1030.34,1016,Cliente 16,cliente16@example.com,555-4604,Calle 16 #329,1,Hogar,4121.36,921
1022,1091,528,1,10/7/2026,Oeste,528,Producto 28,Electrónica,148.14,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,3,Electronica,148.14,922
1023,1075,529,1,11/7/2026,Oeste,529,Producto 29,Electrónica,112.85,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,3,Electronica,112.85,923
1024,1030,509,7,12/7/2026,Sur,509,Producto 9,Juguetería,560.93,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,2,Jugueteria,3926.51,924
1025,1023,517,8,13/7/2026,Oeste,517,Producto 17,Hogar,255.04,1023,Cliente 23,cliente23@example.com,555-5530,Calle 23 #125,1,Hogar,2040.32,925
1026,1068,524,1,14/7/2026,Norte,524,Producto 24,Hogar,1477.99,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,1,Hogar,1477.99,926
1027,1078,509,1,15/7/2026,Este,509,Producto 9,Juguetería,560.93,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,2,Jugueteria,560.93,927
1028,1096,509,9,16/7/2026,Sur,509,Producto 9,Juguetería,560.93,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,2,Jugueteria,5048.37,928
1029,1010,512,2,17/7/2026,Sur,512,Producto 12,Hogar,553.49,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,1,Hogar,1106.98,929
1030,1044,514,6,18/7/2026,Norte,514,Producto 14,Hogar,36.84,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,1,Hogar,221.04,930
1031,1080,527,5,19/7/2026,Este,527,Producto 27,Juguetería,1041.34,1080,Cliente 80,cliente80@example.com,555-7125,Calle 80 #661,2,Jugueteria,5206.7,931
1032,1088,517,3,20/7/2026,Este,517,Producto 17,Hogar,255.04,1088,Cliente 88,cliente88@example.com,555-1515,Calle 88 #820,1,Hogar,765.12,932
1033,1095,501,6,21/7/2026,Norte,501,Producto 1,Juguetería,1945.7,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,2,Jugueteria,11674.2,933
1034,1009,522,8,22/7/2026,Sur,522,Producto 22,Electrónica,782.85,1009,Cliente 9,cliente9@example.com,555-4614,Calle 9 #509,3,Electronica,6262.8,934
1035,1070,507,1,23/7/2026,Norte,507,Producto 7,Juguetería,209.15,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,2,Jugueteria,209.15,935
1036,1069,511,3,24/7/2026,Oeste,511,Producto 11,Juguetería,1581.68,1069,Cliente 69,cliente69@example.com,555-6828,Calle 69 #425,2,Jugueteria,4745.04,936
1037,1070,519,9,25/7/2026,Norte,519,Producto 19,Periféricos,1387.56,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,4,Perifericos,12488.04,937
1038,1012,513,5,26/7/2026,Oeste,513,Producto 13,Hogar,1030.34,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,1,Hogar,5151.7,938
1039,1081,513,6,27/7/2026,Sur,513,Producto 13,Hogar,1030.34,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,1,Hogar,6182.04,939
1040,1001,523,1,28/7/2026,Sur,523,Producto 23,Periféricos,784.96,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,4,Perifericos,784.96,940
1041,1022,511,6,29/7/2026,Este,511,Producto 11,Juguetería,1581.68,1022,Cliente 22,cliente22@example.com,555-6826,Calle 22 #131,2,Jugueteria,9490.08,941
1042,1041,527,8,30/7/2026,Oeste,527,Producto 27,Juguetería,1041.34,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,8330.72,942
1043,1035,517,2,31/7/2026,Sur,517,Producto 17,Hogar,255.04,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,1,Hogar,510.08,943
1044,1090,529,4,1/8/2026,Este,529,Producto 29,Electrónica,112.85,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,3,Electronica,451.4,944
1045,1050,505,3,2/8/2026,Este,505,Producto 5,Juguetería,867.83,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,2,Jugueteria,2603.49,945
1046,1027,504,9,3/8/2026,Este,504,Producto 4,Electrónica,1195.43,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,3,Electronica,10758.87,946
1047,1072,524,9,4/8/2026,Norte,524,Producto 24,Hogar,1477.99,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,1,Hogar,13301.91,947
1048,1006,512,1,5/8/2026,Sur,512,Producto 12,Hogar,553.49,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,1,Hogar,553.49,948
1049,1063,517,5,6/8/2026,Este,517,Producto 17,Hogar,255.04,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,1,Hogar,1275.2,949
1050,1090,513,7,7/8/2026,Norte,513,Producto 13,Hogar,1030.34,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,1,Hogar,7212.38,950
1051,1062,515,5,8/8/2026,Sur,515,Producto 15,Hogar,1858.17,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,1,Hogar,9290.85,951
1052,1028,511,3,9/8/2026,Norte,511,Producto 11,Juguetería,1581.68,1028,Cliente 28,cliente28@example.com,555-5676,Calle 28 #21,2,Jugueteria,4745.04,952
1053,1007,517,9,10/8/2026,Oeste,517,Producto 17,Hogar,255.04,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,1,Hogar,2295.36,953
1054,1026,526,2,11/8/2026,Norte,526,Producto 26,Electrónica,800.27,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,3,Electronica,1600.54,954
1055,1064,522,3,12/8/2026,Norte,522,Producto 22,Electrónica,782.85,1064,Cliente 64,cliente64@example.com,555-8040,Calle 64 #494,3,Electronica,2348.55,955
1056,1056,504,8,13/8/2026,Norte,504,Producto 4,Electrónica,1195.43,1056,Cliente 56,cliente56@example.com,555-7468,Calle 56 #618,3,Electronica,9563.44,956
1057,1075,516,8,14/8/2026,Norte,516,Producto 16,Juguetería,281.38,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,2,Jugueteria,2251.04,957
1058,1061,530,8,15/8/2026,Este,530,Producto 30,Electrónica,582.82,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,3,Electronica,4662.56,958
1059,1087,508,2,16/8/2026,Sur,508,Producto 8,Periféricos,1118.84,1087,Cliente 87,cliente87@example.com,555-4363,Calle 87 #248,4,Perifericos,2237.68,959
1060,1062,523,1,17/8/2026,Este,523,Producto 23,Periféricos,784.96,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,4,Perifericos,784.96,960
1061,1014,525,7,18/8/2026,Norte,525,Producto 25,Hogar,1974.19,1014,Cliente 14,cliente14@example.com,555-6938,Calle 14 #907,1,Hogar,13819.33,961
1062,1058,524,4,19/8/2026,Norte,524,Producto 24,Hogar,1477.99,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,1,Hogar,5911.96,962
1063,1065,527,4,20/8/2026,Sur,527,Producto 27,Juguetería,1041.34,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,2,Jugueteria,4165.36,963
1064,1008,505,3,21/8/2026,Sur,505,Producto 5,Juguetería,867.83,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,2,Jugueteria,2603.49,964
1065,1075,524,5,22/8/2026,Norte,524,Producto 24,Hogar,1477.99,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,1,Hogar,7389.95,965
1066,1029,527,3,23/8/2026,Norte,527,Producto 27,Juguetería,1041.34,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,3124.02,966
1067,1031,504,5,24/8/2026,Este,504,Producto 4,Electrónica,1195.43,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,3,Electronica,5977.15,967
